role_id,role_name,category,skill_id,skill_name,importance
663,International Development Consultant,Social Work,483,Communication,core
663,International Development Consultant,Social Work,473,Community Development,core
663,International Development Consultant,Social Work,384,International Law,core
663,International Development Consultant,Social Work,484,Leadership,core
663,International Development Consultant,Social Work,474,Social Research,core
663,International Development Consultant,Social Work,476,Child Protection,secondary
663,International Development Consultant,Social Work,477,Counselling,secondary
663,International Development Consultant,Social Work,479,Grant Writing,secondary
663,International Development Consultant,Social Work,478,NGO Management,secondary
663,International Development Consultant,Social Work,481,Rural Development,secondary
663,International Development Consultant,Social Work,493,Conflict Resolution,bonus
663,International Development Consultant,Social Work,490,Emotional Intelligence,bonus
664,Health Promotion Officer,Social Work,475,Case Management,core
664,Health Promotion Officer,Social Work,483,Communication,core
664,Health Promotion Officer,Social Work,473,Community Development,core
664,Health Promotion Officer,Social Work,246,Epidemiology,core
664,Health Promotion Officer,Social Work,245,Public Health,core
664,Health Promotion Officer,Social Work,474,Social Research,core
664,Health Promotion Officer,Social Work,485,Teamwork,core
664,Health Promotion Officer,Social Work,476,Child Protection,secondary
664,Health Promotion Officer,Social Work,477,Counselling,secondary
664,Health Promotion Officer,Social Work,479,Grant Writing,secondary
664,Health Promotion Officer,Social Work,478,NGO Management,secondary
664,Health Promotion Officer,Social Work,481,Rural Development,secondary
664,Health Promotion Officer,Social Work,493,Conflict Resolution,bonus
664,Health Promotion Officer,Social Work,490,Emotional Intelligence,bonus
665,Education Program Officer,Social Work,475,Case Management,core
665,Education Program Officer,Social Work,483,Communication,core
665,Education Program Officer,Social Work,473,Community Development,core
665,Education Program Officer,Social Work,260,Curriculum Development,core
665,Education Program Officer,Social Work,258,Lesson Planning,core
665,Education Program Officer,Social Work,474,Social Research,core
665,Education Program Officer,Social Work,485,Teamwork,core
665,Education Program Officer,Social Work,476,Child Protection,secondary
665,Education Program Officer,Social Work,477,Counselling,secondary
665,Education Program Officer,Social Work,479,Grant Writing,secondary
665,Education Program Officer,Social Work,478,NGO Management,secondary
665,Education Program Officer,Social Work,481,Rural Development,secondary
665,Education Program Officer,Social Work,493,Conflict Resolution,bonus
665,Education Program Officer,Social Work,490,Emotional Intelligence,bonus
666,Disaster Relief Coordinator,Social Work,480,Advocacy,core
666,Disaster Relief Coordinator,Social Work,475,Case Management,core
666,Disaster Relief Coordinator,Social Work,483,Communication,core
666,Disaster Relief Coordinator,Social Work,473,Community Development,core
666,Disaster Relief Coordinator,Social Work,457,Disaster Management,core
666,Disaster Relief Coordinator,Social Work,474,Social Research,core
666,Disaster Relief Coordinator,Social Work,485,Teamwork,core
666,Disaster Relief Coordinator,Social Work,476,Child Protection,secondary
666,Disaster Relief Coordinator,Social Work,477,Counselling,secondary
666,Disaster Relief Coordinator,Social Work,479,Grant Writing,secondary
666,Disaster Relief Coordinator,Social Work,478,NGO Management,secondary
666,Disaster Relief Coordinator,Social Work,481,Rural Development,secondary
666,Disaster Relief Coordinator,Social Work,493,Conflict Resolution,bonus
666,Disaster Relief Coordinator,Social Work,490,Emotional Intelligence,bonus
667,Microfinance Officer,Social Work,215,Budgeting,core
667,Microfinance Officer,Social Work,475,Case Management,core
667,Microfinance Officer,Social Work,483,Communication,core
667,Microfinance Officer,Social Work,473,Community Development,core
667,Microfinance Officer,Social Work,199,Financial Modeling,core
667,Microfinance Officer,Social Work,474,Social Research,core
667,Microfinance Officer,Social Work,485,Teamwork,core
667,Microfinance Officer,Social Work,476,Child Protection,secondary
667,Microfinance Officer,Social Work,477,Counselling,secondary
667,Microfinance Officer,Social Work,479,Grant Writing,secondary
667,Microfinance Officer,Social Work,478,NGO Management,secondary
667,Microfinance Officer,Social Work,481,Rural Development,secondary
667,Microfinance Officer,Social Work,493,Conflict Resolution,bonus
667,Microfinance Officer,Social Work,490,Emotional Intelligence,bonus
668,Social Policy Analyst,Social Work,475,Case Management,core
668,Social Policy Analyst,Social Work,483,Communication,core
668,Social Policy Analyst,Social Work,473,Community Development,core
668,Social Policy Analyst,Social Work,450,Policy Analysis,core
668,Social Policy Analyst,Social Work,449,Public Administration,core
668,Social Policy Analyst,Social Work,496,Research Skills,core
668,Social Policy Analyst,Social Work,474,Social Research,core
668,Social Policy Analyst,Social Work,476,Child Protection,secondary
668,Social Policy Analyst,Social Work,477,Counselling,secondary
668,Social Policy Analyst,Social Work,479,Grant Writing,secondary
668,Social Policy Analyst,Social Work,478,NGO Management,secondary
668,Social Policy Analyst,Social Work,481,Rural Development,secondary
668,Social Policy Analyst,Social Work,493,Conflict Resolution,bonus
668,Social Policy Analyst,Social Work,490,Emotional Intelligence,bonus
669,Volunteer Coordinator,Social Work,480,Advocacy,core
669,Volunteer Coordinator,Social Work,475,Case Management,core
669,Volunteer Coordinator,Social Work,483,Communication,core
669,Volunteer Coordinator,Social Work,473,Community Development,core
669,Volunteer Coordinator,Social Work,474,Social Research,core
669,Volunteer Coordinator,Social Work,485,Teamwork,core
669,Volunteer Coordinator,Social Work,488,Time Management,core
669,Volunteer Coordinator,Social Work,476,Child Protection,secondary
669,Volunteer Coordinator,Social Work,477,Counselling,secondary
669,Volunteer Coordinator,Social Work,479,Grant Writing,secondary
669,Volunteer Coordinator,Social Work,478,NGO Management,secondary
669,Volunteer Coordinator,Social Work,481,Rural Development,secondary
669,Volunteer Coordinator,Social Work,493,Conflict Resolution,bonus
669,Volunteer Coordinator,Social Work,490,Emotional Intelligence,bonus
670,Women Empowerment Officer,Social Work,480,Advocacy,core
670,Women Empowerment Officer,Social Work,475,Case Management,core
670,Women Empowerment Officer,Social Work,483,Communication,core
670,Women Empowerment Officer,Social Work,473,Community Development,core
670,Women Empowerment Officer,Social Work,477,Counselling,core
670,Women Empowerment Officer,Social Work,358,Diversity and Inclusion,core
670,Women Empowerment Officer,Social Work,474,Social Research,core
670,Women Empowerment Officer,Social Work,476,Child Protection,secondary
670,Women Empowerment Officer,Social Work,482,Fundraising,secondary
670,Women Empowerment Officer,Social Work,479,Grant Writing,secondary
670,Women Empowerment Officer,Social Work,478,NGO Management,secondary
670,Women Empowerment Officer,Social Work,481,Rural Development,secondary
670,Women Empowerment Officer,Social Work,493,Conflict Resolution,bonus
670,Women Empowerment Officer,Social Work,490,Emotional Intelligence,bonus
671,KG Teacher,Teaching,563,Activity Based Learning,core
671,KG Teacher,Teaching,269,Child Development,core
671,KG Teacher,Teaching,498,Creativity,core
671,KG Teacher,Teaching,268,Montessori Method,core
671,KG Teacher,Teaching,742,Play-Based Learning,core
671,KG Teacher,Teaching,743,Fine Motor Skills,secondary
671,KG Teacher,Teaching,763,Gross Motor Skills,secondary
671,KG Teacher,Teaching,745,Storytelling,secondary
671,KG Teacher,Teaching,607,Phonics,bonus
672,Nursery Teacher,Teaching,563,Activity Based Learning,core
672,Nursery Teacher,Teaching,269,Child Development,core
672,Nursery Teacher,Teaching,498,Creativity,core
672,Nursery Teacher,Teaching,268,Montessori Method,core
672,Nursery Teacher,Teaching,742,Play-Based Learning,core
672,Nursery Teacher,Teaching,743,Fine Motor Skills,secondary
672,Nursery Teacher,Teaching,763,Gross Motor Skills,secondary
672,Nursery Teacher,Teaching,745,Storytelling,secondary
672,Nursery Teacher,Teaching,607,Phonics,bonus
673,TGT Teacher,Teaching,497,Analytical Thinking,core
673,TGT Teacher,Teaching,260,Curriculum Development,core
673,TGT Teacher,Teaching,273,Exam Preparation,core
673,TGT Teacher,Teaching,261,Student Assessment,core
673,TGT Teacher,Teaching,670,Subject Matter Expertise,core
673,TGT Teacher,Teaching,702,Academic Writing,secondary
673,TGT Teacher,Teaching,496,Research Skills,secondary
673,TGT Teacher,Teaching,703,Publication,bonus
674,PGT Teacher,Teaching,702,Academic Writing,core
674,PGT Teacher,Teaching,497,Analytical Thinking,core
674,PGT Teacher,Teaching,273,Exam Preparation,core
674,PGT Teacher,Teaching,496,Research Skills,core
674,PGT Teacher,Teaching,670,Subject Matter Expertise,core
674,PGT Teacher,Teaching,260,Curriculum Development,secondary
674,PGT Teacher,Teaching,703,Publication,secondary
674,PGT Teacher,Teaching,479,Grant Writing,bonus
675,Hindi Teacher,Teaching,615,Devanagari Script,core
675,Hindi Teacher,Teaching,613,Hindi Grammar,core
675,Hindi Teacher,Teaching,614,Hindi Literature,core
675,Hindi Teacher,Teaching,579,Hindi Teaching,core
675,Hindi Teacher,Teaching,616,Vyakaran,core
675,Hindi Teacher,Teaching,605,Creative Writing,secondary
675,Hindi Teacher,Teaching,618,Hindi Poetry,secondary
675,Hindi Teacher,Teaching,617,Hindi Prose,secondary
675,Hindi Teacher,Teaching,271,Language Teaching,bonus
676,Sanskrit Teacher,Teaching,615,Devanagari Script,core
676,Sanskrit Teacher,Teaching,619,Sanskrit Grammar,core
676,Sanskrit Teacher,Teaching,620,Sanskrit Literature,core
676,Sanskrit Teacher,Teaching,622,Shlokas,core
676,Sanskrit Teacher,Teaching,621,Vedic Studies,core
676,Sanskrit Teacher,Teaching,623,Sanskrit Prose,secondary
676,Sanskrit Teacher,Teaching,616,Vyakaran,secondary
676,Sanskrit Teacher,Teaching,271,Language Teaching,bonus
677,Vocational Trainer,Teaching,483,Communication,core
677,Vocational Trainer,Teaching,662,Hands-on Training,core
677,Vocational Trainer,Teaching,277,Instructional Design,core
677,Vocational Trainer,Teaching,663,Safety Training,core
677,Vocational Trainer,Teaching,270,STEM Teaching,core
677,Vocational Trainer,Teaching,261,Student Assessment,core
677,Vocational Trainer,Teaching,360,Training and Development,core
677,Vocational Trainer,Teaching,564,Experiential Learning,secondary
677,Vocational Trainer,Teaching,659,Facilitation,secondary
677,Vocational Trainer,Teaching,660,Needs Assessment,secondary
677,Vocational Trainer,Teaching,349,Performance Management,secondary
677,Vocational Trainer,Teaching,572,Project Based Learning,secondary
677,Vocational Trainer,Teaching,635,Computer Fundamentals,bonus
677,Vocational Trainer,Teaching,636,MS Office,bonus
678,ITI Instructor,Teaching,483,Communication,core
678,ITI Instructor,Teaching,662,Hands-on Training,core
678,ITI Instructor,Teaching,598,Lab Management,core
678,ITI Instructor,Teaching,663,Safety Training,core
678,ITI Instructor,Teaching,270,STEM Teaching,core
678,ITI Instructor,Teaching,261,Student Assessment,core
678,ITI Instructor,Teaching,360,Training and Development,core
678,ITI Instructor,Teaching,635,Computer Fundamentals,secondary
678,ITI Instructor,Teaching,564,Experiential Learning,secondary
678,ITI Instructor,Teaching,659,Facilitation,secondary
678,ITI Instructor,Teaching,636,MS Office,secondary
678,ITI Instructor,Teaching,572,Project Based Learning,secondary
678,ITI Instructor,Teaching,632,Database Management,bonus
678,ITI Instructor,Teaching,633,Networking Basics,bonus
679,Polytechnic Lecturer,Teaching,483,Communication,core
679,Polytechnic Lecturer,Teaching,662,Hands-on Training,core
679,Polytechnic Lecturer,Teaching,598,Lab Management,core
679,Polytechnic Lecturer,Teaching,492,Presentation Skills,core
679,Polytechnic Lecturer,Teaching,270,STEM Teaching,core
679,Polytechnic Lecturer,Teaching,261,Student Assessment,core
679,Polytechnic Lecturer,Teaching,670,Subject Matter Expertise,core
679,Polytechnic Lecturer,Teaching,260,Curriculum Development,secondary
679,Polytechnic Lecturer,Teaching,696,Exam Coordination,secondary
679,Polytechnic Lecturer,Teaching,705,Industry Collaboration,secondary
679,Polytechnic Lecturer,Teaching,496,Research Skills,secondary
679,Polytechnic Lecturer,Teaching,663,Safety Training,secondary
679,Polytechnic Lecturer,Teaching,263,Online Teaching,bonus
679,Polytechnic Lecturer,Teaching,572,Project Based Learning,bonus
680,School Counsellor,Teaching,269,Child Development,core
680,School Counsellor,Teaching,483,Communication,core
680,School Counsellor,Teaching,493,Conflict Resolution,core
680,School Counsellor,Teaching,477,Counselling,core
680,School Counsellor,Teaching,490,Emotional Intelligence,core
680,School Counsellor,Teaching,495,Mentoring,core
680,School Counsellor,Teaching,721,Psychological Assessment,core
680,School Counsellor,Teaching,725,Behavioral Intervention,secondary
680,School Counsellor,Teaching,716,Career Counselling,secondary
680,School Counsellor,Teaching,723,Grief Counselling,secondary
680,School Counsellor,Teaching,565,Parent Communication,secondary
680,School Counsellor,Teaching,262,Special Needs Education,secondary
680,School Counsellor,Teaching,724,Cognitive Behavioral Therapy,bonus
680,School Counsellor,Teaching,722,Crisis Intervention,bonus
681,Career Counsellor,Teaching,497,Analytical Thinking,core
681,Career Counsellor,Teaching,717,Aptitude Assessment,core
